trans_id,trans_type_id,trans_status_id,trans_amount,merchant_id,user_id,session_id,account_number,created_at,updated_at,load_created_at
1098,1,3,86856.83,30,18,1098,19974284,2024-03-13 22:42:11,2024-03-13 22:46:11,2024-03-13 22:47:11
1099,1,2,2209.55,30,2,1099,23951580,2023-11-30 11:37:39,2023-11-30 11:40:39,2023-11-30 11:41:39
1100,1,3,64917.45,10,4,1100,67517548,2023-08-06 22:37:53,2023-08-06 22:38:53,2023-08-06 22:39:53
1101,1,3,29353.76,30,15,1101,94524600,2024-02-13 15:17:28,2024-02-13 15:22:28,2024-02-13 15:23:28
1102,1,3,34662.04,20,4,1102,67517548,2024-08-22 02:58:36,2024-08-22 02:59:36,2024-08-22 03:00:36
1103,1,3,40365.69,40,6,1103,69623614,2024-01-19 10:41:28,2024-01-19 10:44:28,2024-01-19 10:45:28
1104,1,2,16134.84,20,14,1104,91663348,2024-08-24 14:21:41,2024-08-24 14:23:41,2024-08-24 14:24:41
1105,1,3,72627.8,10,6,1105,69623614,2023-10-18 23:24:54,2023-10-18 23:29:54,2023-10-18 23:30:54
1106,1,2,79741.57,40,11,1106,88887346,2023-12-14 18:30:14,2023-12-14 18:31:14,2023-12-14 18:32:14
1107,1,3,63151.95,40,15,1107,94524600,2024-01-20 22:00:17,2024-01-20 22:04:17,2024-01-20 22:05:17
1108,1,3,85420.57,10,19,1108,19345012,2023-09-28 20:56:55,2023-09-28 20:58:55,2023-09-28 20:59:55
1109,1,2,61753.57,20,8,1109,41391548,2024-01-20 19:27:36,2024-01-20 19:32:36,2024-01-20 19:33:36
1110,1,3,47033.5,40,2,1110,23951580,2023-07-27 07:39:02,2023-07-27 07:41:02,2023-07-27 07:42:02
1111,1,3,91720.56,50,17,1111,54375989,2023-08-23 14:33:57,2023-08-23 14:35:57,2023-08-23 14:36:57
1112,1,3,41359.36,40,17,1112,54375989,2023-03-18 18:04:18,2023-03-18 18:06:18,2023-03-18 18:07:18
1113,1,3,41958.39,20,7,1113,46096691,2024-09-27 11:24:43,2024-09-27 11:29:43,2024-09-27 11:30:43
1114,1,3,793.63,10,7,1114,46096691,2024-03-23 08:18:29,2024-03-23 08:23:29,2024-03-23 08:24:29
1115,1,3,61467.84,40,8,1115,12951768,2023-03-31 13:48:37,2023-03-31 13:53:37,2023-03-31 13:54:37
1116,1,3,60026.98,50,2,1116,23951580,2024-03-15 19:37:27,2024-03-15 19:39:27,2024-03-15 19:40:27
1117,1,2,39244.75,30,5,1117,99020182,2023-11-18 23:43:55,2023-11-18 23:47:55,2023-11-18 23:48:55
1118,1,1,58291.23,50,1,0,66760199,2024-03-27 13:12:44,2024-03-27 13:13:44,2024-03-27 13:14:44
1119,1,3,80919.92,30,16,1119,97568832,2024-02-26 15:17:51,2024-02-26 15:19:51,2024-02-26 15:20:51
1120,1,3,54399.8,40,10,1120,45610882,2023-07-08 14:18:11,2023-07-08 14:23:11,2023-07-08 14:24:11
1121,1,3,31785.3,40,4,1121,67517548,2024-02-02 19:12:16,2024-02-02 19:15:16,2024-02-02 19:16:16
1122,1,1,98035.84,30,19,0,19345012,2023-09-11 20:29:25,2023-09-11 20:34:25,2023-09-11 20:35:25
1123,1,3,73393.99,10,3,1123,72547969,2023-07-20 15:36:54,2023-07-20 15:40:54,2023-07-20 15:41:54
1124,1,3,97833.87,20,3,1124,72547969,2024-04-17 10:11:18,2024-04-17 10:14:18,2024-04-17 10:15:18
1125,1,2,73768.95,50,19,1125,19345012,2024-01-30 06:20:38,2024-01-30 06:22:38,2024-01-30 06:23:38
1126,1,3,10472.6,50,1,1126,66760199,2023-09-02 06:35:39,2023-09-02 06:39:39,2023-09-02 06:40:39
1127,1,3,8142.22,50,2,1127,92436552,2024-06-10 08:16:02,2024-06-10 08:21:02,2024-06-10 08:22:02
1128,1,3,51875.47,30,4,1128,67517548,2024-07-26 15:45:26,2024-07-26 15:50:26,2024-07-26 15:51:26
1129,1,2,39992.85,20,7,1129,46096691,2024-06-03 10:35:19,2024-06-03 10:40:19,2024-06-03 10:41:19
1130,1,3,99790.66,10,18,1130,19974284,2024-01-13 11:23:35,2024-01-13 11:24:35,2024-01-13 11:25:35
1131,1,3,62875.69,50,5,1131,99020182,2024-02-12 09:10:38,2024-02-12 09:13:38,2024-02-12 09:14:38
1132,1,3,22645.81,30,8,1132,41391548,2023-11-08 11:20:56,2023-11-08 11:21:56,2023-11-08 11:22:56
1133,1,2,16786.69,20,12,1133,43074592,2024-06-26 20:47:44,2024-06-26 20:50:44,2024-06-26 20:51:44
1134,1,3,90275.39,50,13,1134,61869615,2024-06-03 18:39:11,2024-06-03 18:42:11,2024-06-03 18:43:11
1135,1,3,86604.86,50,5,1135,99020182,2024-03-10 06:03:23,2024-03-10 06:05:23,2024-03-10 06:06:23
1136,1,3,47238.3,50,7,1136,46096691,2024-01-03 05:30:24,2024-01-03 05:31:24,2024-01-03 05:32:24
1137,1,1,74890.79,20,18,0,19974284,2024-02-29 01:32:45,2024-02-29 01:36:45,2024-02-29 01:37:45
1138,1,1,23065.16,50,7,0,46096691,2024-05-25 14:58:41,2024-05-25 15:01:41,2024-05-25 15:02:41
1139,1,3,71433.65,50,9,1139,29993920,2023-10-02 23:30:59,2023-10-02 23:35:59,2023-10-02 23:36:59
1140,1,3,36908.62,50,15,1140,94524600,2023-10-24 20:39:23,2023-10-24 20:43:23,2023-10-24 20:44:23
1141,1,3,68470.72,10,2,1141,23951580,2024-05-06 15:20:08,2024-05-06 15:23:08,2024-05-06 15:24:08
1142,1,3,13635.96,50,18,1142,19974284,2023-12-15 02:15:51,2023-12-15 02:20:51,2023-12-15 02:21:51
1143,1,3,59284.49,20,10,1143,45610882,2024-08-29 16:20:05,2024-08-29 16:24:05,2024-08-29 16:25:05
1144,1,2,22840.67,40,1,1144,66760199,2023-12-12 02:32:26,2023-12-12 02:33:26,2023-12-12 02:34:26
1145,1,2,5683.3,20,20,1145,66816991,2024-01-06 07:14:01,2024-01-06 07:15:01,2024-01-06 07:16:01
1146,1,2,26869.65,10,12,1146,43074592,2023-12-18 01:32:21,2023-12-18 01:35:21,2023-12-18 01:36:21
1147,1,3,4082.36,30,10,1147,45610882,2023-12-15 18:00:48,2023-12-15 18:03:48,2023-12-15 18:04:48
1148,1,1,71772.38,50,12,0,43074592,2024-03-13 00:05:05,2024-03-13 00:07:05,2024-03-13 00:08:05
1149,1,2,25985.36,10,1,1149,66760199,2023-11-11 23:54:48,2023-11-11 23:57:48,2023-11-11 23:58:48
1150,1,2,87709.06,40,11,1150,88887346,2023-12-03 05:45:51,2023-12-03 05:46:51,2023-12-03 05:47:51
1151,1,3,19478.76,50,12,1151,43074592,2024-01-23 14:00:32,2024-01-23 14:02:32,2024-01-23 14:03:32
1152,1,3,9983.13,50,5,1152,96229025,2024-05-07 16:51:01,2024-05-07 16:56:01,2024-05-07 16:57:01
1153,1,3,34037.77,20,4,1153,67517548,2024-04-12 20:37:53,2024-04-12 20:40:53,2024-04-12 20:41:53
1154,1,3,69850.94,10,6,1154,69623614,2023-12-25 00:43:14,2023-12-25 00:46:14,2023-12-25 00:47:14
1155,1,1,88668.22,50,8,0,41391548,2023-09-08 10:47:38,2023-09-08 10:48:38,2023-09-08 10:49:38
1156,1,3,31454.41,10,18,1156,19974284,2024-01-26 06:07:10,2024-01-26 06:10:10,2024-01-26 06:11:10
1157,1,2,17014.29,40,17,1157,54375989,2024-02-04 10:49:35,2024-02-04 10:53:35,2024-02-04 10:54:35
1158,1,2,42833.27,20,3,1158,72547969,2024-07-28 01:36:41,2024-07-28 01:37:41,2024-07-28 01:38:41
1159,1,3,36941.03,10,15,1159,94524600,2023-11-23 14:49:44,2023-11-23 14:54:44,2023-11-23 14:55:44
1160,1,3,63979.89,20,3,1160,72547969,2024-03-06 00:32:30,2024-03-06 00:33:30,2024-03-06 00:34:30
1161,1,3,92066.52,30,18,1161,19974284,2023-08-07 01:48:27,2023-08-07 01:52:27,2023-08-07 01:53:27
1162,1,1,95580.43,20,3,0,70359428,2024-07-23 20:29:18,2024-07-23 20:30:18,2024-07-23 20:31:18
1163,1,3,53222.37,30,18,1163,19974284,2024-03-07 18:13:53,2024-03-07 18:18:53,2024-03-07 18:19:53
1164,1,3,87237.14,20,12,1164,43074592,2024-05-06 13:16:05,2024-05-06 13:20:05,2024-05-06 13:21:05
1165,1,3,36926.5,10,12,1165,43074592,2024-05-27 10:37:54,2024-05-27 10:39:54,2024-05-27 10:40:54
1166,1,3,10197.43,30,12,1166,43074592,2024-04-30 11:25:14,2024-04-30 11:28:14,2024-04-30 11:29:14
1167,1,3,92859.03,30,15,1167,79834266,2024-06-15 13:05:48,2024-06-15 13:09:48,2024-06-15 13:10:48
1168,1,3,81627.82,40,17,1168,54375989,2023-12-24 14:57:02,2023-12-24 14:58:02,2023-12-24 14:59:02
1169,1,3,28242.96,40,11,1169,88887346,2023-07-11 13:18:10,2023-07-11 13:19:10,2023-07-11 13:20:10
1170,1,3,48822.75,10,9,1170,29993920,2024-06-10 10:44:43,2024-06-10 10:48:43,2024-06-10 10:49:43
1171,1,3,7650.8,50,18,1171,19974284,2023-12-31 20:34:06,2023-12-31 20:37:06,2023-12-31 20:38:06
1172,1,3,92972.38,30,18,1172,19974284,2024-01-16 12:20:06,2024-01-16 12:23:06,2024-01-16 12:24:06
1173,1,3,18433.88,10,1,1173,66760199,2023-12-25 06:52:02,2023-12-25 06:57:02,2023-12-25 06:58:02
1174,1,3,45839.35,20,9,1174,29993920,2024-10-10 07:02:29,2024-10-10 07:05:29,2024-10-10 07:06:29
1175,1,3,12405.17,20,17,1175,54375989,2024-01-23 22:00:33,2024-01-23 22:01:33,2024-01-23 22:02:33
1176,1,2,58027.4,30,9,1176,52164352,2024-06-03 22:21:06,2024-06-03 22:23:06,2024-06-03 22:24:06
1177,1,2,9722.42,10,18,1177,19974284,2023-09-21 15:08:21,2023-09-21 15:11:21,2023-09-21 15:12:21
1178,1,3,79050.88,10,9,1178,52164352,2023-08-29 05:59:03,2023-08-29 06:04:03,2023-08-29 06:05:03
1179,1,3,47644.84,40,5,1179,96229025,2023-08-28 14:02:58,2023-08-28 14:03:58,2023-08-28 14:04:58
1180,1,3,85021.98,30,9,1180,29993920,2023-09-12 03:19:39,2023-09-12 03:24:39,2023-09-12 03:25:39
1181,1,2,7573.98,30,9,1181,52164352,2023-09-18 00:34:31,2023-09-18 00:37:31,2023-09-18 00:38:31
1182,1,3,99924.26,10,8,1182,41391548,2024-02-24 17:46:48,2024-02-24 17:47:48,2024-02-24 17:48:48
1183,1,3,62787.39,20,14,1183,91663348,2024-10-20 23:07:44,2024-10-20 23:09:44,2024-10-20 23:10:44
1184,1,2,22662.91,50,8,1184,12951768,2023-09-14 20:45:30,2023-09-14 20:48:30,2023-09-14 20:49:30
1185,1,1,49020.53,20,15,0,94524600,2024-04-24 14:40:34,2024-04-24 14:43:34,2024-04-24 14:44:34
1186,1,3,31545.21,20,15,1186,79834266,2024-11-21 12:18:27,2024-11-21 12:22:27,2024-11-21 12:23:27
1187,1,2,81563.34,40,18,1187,19974284,2023-07-20 07:10:22,2023-07-20 07:12:22,2023-07-20 07:13:22
1188,1,3,19089.59,10,12,1188,43074592,2023-11-19 03:02:10,2023-11-19 03:03:10,2023-11-19 03:04:10
1189,1,3,81756.57,50,8,1189,12951768,2023-09-09 09:57:49,2023-09-09 10:00:49,2023-09-09 10:01:49
1190,1,3,13608.88,40,12,1190,43074592,2023-04-26 17:17:41,2023-04-26 17:21:41,2023-04-26 17:22:41
1191,1,2,85204.43,30,10,1191,47993642,2023-10-06 11:46:37,2023-10-06 11:49:37,2023-10-06 11:50:37
1192,1,2,99009.05,30,4,1192,67517548,2023-10-27 05:37:03,2023-10-27 05:39:03,2023-10-27 05:40:03
1193,1,3,34883.72,10,4,1193,67517548,2024-05-19 02:56:00,2024-05-19 02:57:00,2024-05-19 02:58:00
1194,1,1,54736.34,40,18,0,19974284,2023-07-29 08:23:41,2023-07-29 08:25:41,2023-07-29 08:26:41
1195,1,3,92617.28,30,17,1195,54375989,2024-05-16 09:08:20,2024-05-16 09:12:20,2024-05-16 09:13:20
1196,1,3,9871.0,30,13,1196,61869615,2024-05-10 10:45:27,2024-05-10 10:50:27,2024-05-10 10:51:27
1197,1,3,45873.54,30,9,1197,29993920,2024-04-27 10:25:28,2024-04-27 10:29:28,2024-04-27 10:30:28
1198,1,3,74886.42,30,20,1198,66816991,2023-08-31 13:03:09,2023-08-31 13:06:09,2023-08-31 13:07:09
1199,1,3,64624.37,30,17,1199,54375989,2024-01-20 06:34:35,2024-01-20 06:35:35,2024-01-20 06:36:35
1200,1,3,80290.41,40,10,1200,47993642,2023-04-27 20:09:37,2023-04-27 20:13:37,2023-04-27 20:14:37
1201,1,1,8708.98,40,2,0,92436552,2023-03-25 00:35:41,2023-03-25 00:37:41,2023-03-25 00:38:41
1202,1,3,89876.03,20,4,1202,67517548,2024-04-07 15:34:41,2024-04-07 15:38:41,2024-04-07 15:39:41
1203,1,1,53875.78,50,4,0,67517548,2023-09-21 19:19:00,2023-09-21 19:24:00,2023-09-21 19:25:00
1204,1,3,77531.85,50,9,1204,52164352,2023-12-02 07:04:06,2023-12-02 07:08:06,2023-12-02 07:09:06
1205,1,3,29349.34,20,10,1205,47993642,2024-11-12 18:07:24,2024-11-12 18:10:24,2024-11-12 18:11:24
1206,1,3,84204.28,30,9,1206,52164352,2024-05-04 09:51:48,2024-05-04 09:55:48,2024-05-04 09:56:48
1207,1,1,15190.17,50,19,0,19345012,2023-10-13 11:43:36,2023-10-13 11:46:36,2023-10-13 11:47:36
1208,1,3,84429.29,20,6,1208,69623614,2024-08-18 22:10:58,2024-08-18 22:13:58,2024-08-18 22:14:58
1209,1,2,45540.92,10,7,1209,46096691,2024-02-02 04:14:20,2024-02-02 04:19:20,2024-02-02 04:20:20
1210,1,3,31232.41,50,10,1210,47993642,2023-12-12 01:59:15,2023-12-12 02:01:15,2023-12-12 02:02:15
1211,1,2,81842.29,20,13,1211,61869615,2024-09-09 04:23:38,2024-09-09 04:27:38,2024-09-09 04:28:38
1212,1,1,98540.31,50,20,0,35011346,2024-06-19 22:40:29,2024-06-19 22:42:29,2024-06-19 22:43:29
1213,1,1,40760.86,40,5,0,99020182,2023-09-28 11:23:50,2023-09-28 11:27:50,2023-09-28 11:28:50
1214,1,3,50157.87,40,13,1214,61869615,2023-09-13 09:19:35,2023-09-13 09:23:35,2023-09-13 09:24:35
1215,1,3,56895.18,40,4,1215,67517548,2023-04-20 10:28:20,2023-04-20 10:33:20,2023-04-20 10:34:20
1216,1,2,8456.29,30,13,1216,61869615,2024-02-04 12:30:46,2024-02-04 12:35:46,2024-02-04 12:36:46
1217,1,3,85674.52,50,20,1217,35011346,2023-09-01 07:45:15,2023-09-01 07:48:15,2023-09-01 07:49:15
1218,1,3,1964.0,50,4,1218,67517548,2024-05-08 13:38:09,2024-05-08 13:39:09,2024-05-08 13:40:09
1219,1,3,66870.27,20,6,1219,69623614,2024-10-22 18:26:58,2024-10-22 18:28:58,2024-10-22 18:29:58
1220,1,3,74901.21,20,18,1220,19974284,2024-11-18 01:53:11,2024-11-18 01:58:11,2024-11-18 01:59:11
1221,1,3,24087.71,50,12,1221,43074592,2024-02-13 17:26:32,2024-02-13 17:28:32,2024-02-13 17:29:32
1222,1,3,50974.91,30,3,1222,70359428,2023-10-26 09:48:20,2023-10-26 09:53:20,2023-10-26 09:54:20
1223,1,2,66448.14,30,13,1223,61869615,2024-04-02 02:57:24,2024-04-02 03:02:24,2024-04-02 03:03:24
1224,1,3,10861.51,10,5,1224,96229025,2023-11-02 12:29:05,2023-11-02 12:30:05,2023-11-02 12:31:05
1225,1,2,31832.82,50,20,1225,35011346,2023-07-10 04:21:06,2023-07-10 04:24:06,2023-07-10 04:25:06
1226,1,1,54639.37,30,3,0,72547969,2023-10-28 11:47:02,2023-10-28 11:49:02,2023-10-28 11:50:02
1227,1,3,42304.41,50,1,1227,66760199,2024-05-11 00:07:18,2024-05-11 00:10:18,2024-05-11 00:11:18
1228,1,3,66175.27,50,15,1228,79834266,2024-03-09 20:49:47,2024-03-09 20:51:47,2024-03-09 20:52:47
1229,1,3,79291.53,30,7,1229,46096691,2024-05-05 13:05:45,2024-05-05 13:09:45,2024-05-05 13:10:45
1230,1,3,11744.74,20,7,1230,46096691,2024-09-15 10:15:53,2024-09-15 10:17:53,2024-09-15 10:18:53
1231,1,2,19015.6,30,11,1231,88887346,2024-01-23 14:32:16,2024-01-23 14:37:16,2024-01-23 14:38:16
1232,1,2,23262.53,50,9,1232,29993920,2023-12-04 18:33:08,2023-12-04 18:37:08,2023-12-04 18:38:08
1233,1,3,95374.21,20,7,1233,46096691,2024-05-12 00:51:04,2024-05-12 00:55:04,2024-05-12 00:56:04
1234,1,3,5003.92,20,13,1234,61869615,2024-04-26 22:34:35,2024-04-26 22:36:35,2024-04-26 22:37:35
1235,1,3,83782.46,50,20,1235,66816991,2024-05-11 11:49:16,2024-05-11 11:50:16,2024-05-11 11:51:16
1236,1,2,88837.65,50,11,1236,88887346,2023-08-02 09:51:29,2023-08-02 09:54:29,2023-08-02 09:55:29
1237,1,3,49022.38,20,16,1237,97568832,2023-12-30 02:30:18,2023-12-30 02:33:18,2023-12-30 02:34:18
1238,1,3,96809.92,20,18,1238,19974284,2024-08-23 13:37:55,2024-08-23 13:40:55,2024-08-23 13:41:55
1239,1,3,17675.74,10,2,1239,23951580,2024-05-01 06:34:53,2024-05-01 06:35:53,2024-05-01 06:36:53
1240,1,3,17840.89,40,9,1240,52164352,2023-06-07 20:06:44,2023-06-07 20:11:44,2023-06-07 20:12:44
1241,1,1,23917.05,20,12,0,43074592,2024-09-17 05:25:36,2024-09-17 05:30:36,2024-09-17 05:31:36
1242,1,3,63358.79,40,1,1242,66760199,2024-01-08 15:46:21,2024-01-08 15:47:21,2024-01-08 15:48:21
1243,1,3,82983.83,10,3,1243,72547969,2023-09-18 10:10:12,2023-09-18 10:15:12,2023-09-18 10:16:12
1244,1,3,6811.48,30,1,1244,66760199,2024-05-26 23:57:24,2024-05-27 00:02:24,2024-05-27 00:03:24
1245,1,3,25663.93,30,1,1245,66760199,2023-12-26 13:55:18,2023-12-26 14:00:18,2023-12-26 14:01:18
1246,1,2,80579.66,20,6,1246,69623614,2024-09-07 21:15:41,2024-09-07 21:20:41,2024-09-07 21:21:41
1247,1,3,73860.61,10,5,1247,99020182,2023-12-20 20:30:23,2023-12-20 20:31:23,2023-12-20 20:32:23
1248,1,2,93174.46,20,7,1248,46096691,2024-06-03 15:32:24,2024-06-03 15:35:24,2024-06-03 15:36:24
1249,1,2,99534.45,30,13,1249,61869615,2023-12-23 18:01:34,2023-12-23 18:05:34,2023-12-23 18:06:34
1250,1,2,10512.7,40,5,1250,96229025,2023-11-07 22:51:21,2023-11-07 22:52:21,2023-11-07 22:53:21
1251,1,3,65576.21,50,13,1251,61869615,2023-09-29 18:40:13,2023-09-29 18:41:13,2023-09-29 18:42:13
1252,1,3,68017.8,20,17,1252,54375989,2024-07-25 00:04:59,2024-07-25 00:05:59,2024-07-25 00:06:59
1253,1,3,64737.28,10,19,1253,19345012,2023-10-01 05:22:03,2023-10-01 05:27:03,2023-10-01 05:28:03
1254,1,3,9599.37,50,17,1254,54375989,2024-02-23 13:35:03,2024-02-23 13:36:03,2024-02-23 13:37:03
1255,1,3,42687.33,30,11,1255,88887346,2023-12-21 18:05:58,2023-12-21 18:08:58,2023-12-21 18:09:58
1256,1,2,74295.82,50,19,1256,19345012,2024-02-06 00:26:20,2024-02-06 00:29:20,2024-02-06 00:30:20
1257,1,3,82233.91,40,16,1257,97568832,2024-02-19 09:54:17,2024-02-19 09:56:17,2024-02-19 09:57:17
1258,1,3,73593.69,30,14,1258,91663348,2023-09-28 07:49:24,2023-09-28 07:53:24,2023-09-28 07:54:24
1259,1,2,32046.66,10,20,1259,35011346,2023-07-06 06:28:27,2023-07-06 06:31:27,2023-07-06 06:32:27
1260,1,3,32785.24,10,10,1260,45610882,2024-04-26 21:51:17,2024-04-26 21:54:17,2024-04-26 21:55:17
1261,1,2,48019.59,20,7,1261,46096691,2024-09-08 00:39:25,2024-09-08 00:43:25,2024-09-08 00:44:25
1262,1,3,66112.23,10,18,1262,19974284,2023-09-15 06:59:49,2023-09-15 07:00:49,2023-09-15 07:01:49
1263,1,2,4960.08,50,17,1263,54375989,2024-05-13 21:03:51,2024-05-13 21:08:51,2024-05-13 21:09:51
1264,1,3,78374.82,10,9,1264,29993920,2024-01-10 01:39:00,2024-01-10 01:41:00,2024-01-10 01:42:00
1265,1,3,66864.61,50,13,1265,61869615,2024-01-19 08:54:17,2024-01-19 08:56:17,2024-01-19 08:57:17
1266,1,3,75179.11,20,20,1266,35011346,2024-07-24 17:22:16,2024-07-24 17:26:16,2024-07-24 17:27:16
1267,1,3,22878.84,20,15,1267,79834266,2024-09-26 01:25:13,2024-09-26 01:26:13,2024-09-26 01:27:13
1268,1,3,75474.87,50,8,1268,41391548,2024-02-24 20:01:21,2024-02-24 20:05:21,2024-02-24 20:06:21
1269,1,3,6942.05,30,16,1269,97568832,2024-07-08 05:13:51,2024-07-08 05:18:51,2024-07-08 05:19:51
1270,1,3,26911.43,20,9,1270,52164352,2024-08-11 08:40:43,2024-08-11 08:45:43,2024-08-11 08:46:43
1271,1,3,72757.33,50,13,1271,61869615,2024-02-12 12:26:25,2024-02-12 12:27:25,2024-02-12 12:28:25
1272,1,3,91421.92,30,9,1272,52164352,2024-01-04 12:17:35,2024-01-04 12:18:35,2024-01-04 12:19:35
1273,1,3,70053.84,40,11,1273,88887346,2023-09-30 14:51:39,2023-09-30 14:56:39,2023-09-30 14:57:39
1274,1,3,49066.89,50,15,1274,94524600,2024-01-30 12:23:55,2024-01-30 12:27:55,2024-01-30 12:28:55
1275,1,2,97946.54,50,15,1275,94524600,2023-12-31 08:47:22,2023-12-31 08:49:22,2023-12-31 08:50:22
1276,1,3,67001.19,40,7,1276,46096691,2023-05-12 12:25:33,2023-05-12 12:26:33,2023-05-12 12:27:33
1277,1,3,91560.23,20,19,1277,19345012,2024-09-12 02:05:53,2024-09-12 02:09:53,2024-09-12 02:10:53
1278,1,1,51023.22,50,14,0,91663348,2024-03-19 03:48:07,2024-03-19 03:51:07,2024-03-19 03:52:07
1279,1,3,36629.14,40,2,1279,92436552,2024-01-26 19:27:57,2024-01-26 19:30:57,2024-01-26 19:31:57
1280,1,1,20026.06,10,7,0,46096691,2023-08-01 01:50:28,2023-08-01 01:54:28,2023-08-01 01:55:28
1281,1,3,7490.47,30,2,1281,92436552,2023-10-25 07:53:22,2023-10-25 07:57:22,2023-10-25 07:58:22
1282,1,3,33303.31,30,4,1282,67517548,2024-03-24 11:19:29,2024-03-24 11:20:29,2024-03-24 11:21:29
1283,1,3,14138.71,50,11,1283,88887346,2024-01-16 09:41:08,2024-01-16 09:45:08,2024-01-16 09:46:08
1284,1,3,69354.23,50,15,1284,79834266,2024-04-29 00:46:25,2024-04-29 00:50:25,2024-04-29 00:51:25
1285,1,3,79494.56,40,8,1285,12951768,2023-06-29 07:43:08,2023-06-29 07:47:08,2023-06-29 07:48:08
1286,1,2,50537.2,40,16,1286,97568832,2024-02-17 19:32:24,2024-02-17 19:35:24,2024-02-17 19:36:24
1287,1,3,77057.22,40,17,1287,54375989,2023-08-18 22:49:23,2023-08-18 22:52:23,2023-08-18 22:53:23
1288,1,3,38833.57,50,4,1288,67517548,2024-06-22 11:44:55,2024-06-22 11:46:55,2024-06-22 11:47:55
1289,1,3,15294.88,50,19,1289,19345012,2024-02-13 01:18:53,2024-02-13 01:19:53,2024-02-13 01:20:53
1290,1,2,14571.27,20,12,1290,43074592,2024-10-11 09:18:32,2024-10-11 09:20:32,2024-10-11 09:21:32
1291,1,3,8693.3,10,2,1291,92436552,2023-12-22 19:46:12,2023-12-22 19:50:12,2023-12-22 19:51:12
1292,1,1,76508.85,10,2,0,92436552,2023-12-13 11:00:13,2023-12-13 11:02:13,2023-12-13 11:03:13
1293,1,3,47.32,20,18,1293,19974284,2024-10-14 06:03:29,2024-10-14 06:06:29,2024-10-14 06:07:29
1294,1,3,66373.33,40,15,1294,94524600,2023-11-20 11:51:26,2023-11-20 11:52:26,2023-11-20 11:53:26
1295,1,3,68681.08,50,16,1295,97568832,2023-08-09 06:50:39,2023-08-09 06:55:39,2023-08-09 06:56:39
1296,1,3,90828.37,30,16,1296,97568832,2023-09-02 15:30:34,2023-09-02 15:31:34,2023-09-02 15:32:34
1297,1,3,33023.26,40,18,1297,19974284,2024-01-17 07:13:58,2024-01-17 07:15:58,2024-01-17 07:16:58
1298,1,3,24314.71,30,13,1298,61869615,2024-03-02 00:46:03,2024-03-02 00:51:03,2024-03-02 00:52:03
1299,1,3,78365.94,40,20,1299,66816991,2024-01-20 14:50:13,2024-01-20 14:51:13,2024-01-20 14:52:13
1300,1,3,74448.15,40,10,1300,45610882,2023-10-09 12:19:24,2023-10-09 12:20:24,2023-10-09 12:21:24
1301,1,3,2860.41,40,2,1301,92436552,2024-01-19 02:25:06,2024-01-19 02:26:06,2024-01-19 02:27:06
1302,1,3,38564.67,40,9,1302,52164352,2023-11-02 23:19:29,2023-11-02 23:24:29,2023-11-02 23:25:29
1303,1,2,17787.78,10,17,1303,54375989,2023-11-11 14:22:46,2023-11-11 14:27:46,2023-11-11 14:28:46
1304,1,3,3763.87,40,7,1304,46096691,2023-07-24 00:46:26,2023-07-24 00:51:26,2023-07-24 00:52:26
1305,1,3,23766.35,20,10,1305,47993642,2024-01-05 00:17:48,2024-01-05 00:21:48,2024-01-05 00:22:48
1306,1,2,56173.19,50,12,1306,43074592,2024-01-20 11:23:45,2024-01-20 11:26:45,2024-01-20 11:27:45
1307,1,2,35118.52,50,13,1307,61869615,2024-03-15 02:58:03,2024-03-15 03:02:03,2024-03-15 03:03:03
1308,1,1,2185.31,40,17,0,54375989,2023-06-09 17:28:43,2023-06-09 17:31:43,2023-06-09 17:32:43
1309,1,2,68385.82,50,6,1309,69623614,2024-03-06 09:17:40,2024-03-06 09:21:40,2024-03-06 09:22:40
1310,1,2,21967.67,20,6,1310,69623614,2024-05-21 17:45:33,2024-05-21 17:49:33,2024-05-21 17:50:33
1311,1,3,24476.81,50,4,1311,67517548,2024-05-03 02:31:22,2024-05-03 02:35:22,2024-05-03 02:36:22
1312,1,3,90845.99,10,11,1312,88887346,2024-06-06 17:02:03,2024-06-06 17:03:03,2024-06-06 17:04:03
1313,1,2,81020.75,10,17,1313,54375989,2023-08-01 13:47:32,2023-08-01 13:52:32,2023-08-01 13:53:32
1314,1,1,6336.78,40,7,0,46096691,2023-03-13 12:55:25,2023-03-13 13:00:25,2023-03-13 13:01:25
1315,1,3,27329.63,50,13,1315,61869615,2023-12-09 12:36:57,2023-12-09 12:37:57,2023-12-09 12:38:57
1316,1,2,4807.03,10,12,1316,43074592,2023-08-17 09:50:39,2023-08-17 09:52:39,2023-08-17 09:53:39
1317,1,3,28447.49,40,11,1317,88887346,2023-08-21 10:03:31,2023-08-21 10:07:31,2023-08-21 10:08:31
1318,1,3,53431.54,40,14,1318,91663348,2023-12-31 01:54:36,2023-12-31 01:58:36,2023-12-31 01:59:36
1319,1,1,19464.51,30,7,0,46096691,2023-11-09 23:56:48,2023-11-09 23:58:48,2023-11-09 23:59:48
1320,1,3,32555.95,10,19,1320,19345012,2024-01-31 20:21:23,2024-01-31 20:26:23,2024-01-31 20:27:23
1321,1,2,85730.96,50,16,1321,97568832,2023-09-26 05:14:13,2023-09-26 05:18:13,2023-09-26 05:19:13
1322,1,3,38579.95,50,19,1322,19345012,2023-12-12 00:49:39,2023-12-12 00:50:39,2023-12-12 00:51:39
